year_week,HHS region,week,flu_season,RSV Detections,RSV Tests,RSV positivity rate,HHS_population,temp_mean_C,dewpoint_mean_C,RH_mean,Vaccination Rate,HHS_area,density
2018-01,1,1,2017-2018,207.0,121.302,1.706484641638225,14853290.0,-10.238,-14.442000000000002,72.03999999999999,,161583,91.92359344733048
2018-01,2,1,2017-2018,316.0,35.723,8.845841614646027,31645882.0,-8.3,-14.2,63.2,,163889,193.09338637736516
2018-01,3,1,2017-2018,320.0,299.766,1.0674993161332504,30842921.0,-8.844,-15.568000000000001,59.879999999999995,,331407,93.06659485164768
2018-01,4,1,2017-2018,535.0,3.9130000000000003,136.72374137490417,66399360.0,-3.4500000000000006,-13.694285714285714,49.93333333333334,,1021659,64.99170466858315
2018-01,5,1,2017-2018,1034.0,748.469,1.3814867416018566,52543062.0,-15.09,-19.544,69.56,,1005710,52.24474450885444
2018-01,6,1,2017-2018,987.0,916.477,1.076950103494141,42414155.0,2.8875,-6.74,53.050000000000004,,1464729,28.956998188743448
2018-01,7,1,2017-2018,100.0,938.0,0.10660980810234541,14123375.0,-11.0975,-16.6775,65.325,,739762,19.09178222184973
2018-01,8,1,2017-2018,126.0,21.814,5.776107087191711,12139023.0,-3.49,-10.98,60.75,,1323601,9.171210206096852
2018-01,9,1,2017-2018,626.0,296.607,2.110536838307929,51183574.0,15.655000000000001,5.8125,57.875,,1033917,49.50452889351853
2018-01,10,1,2017-2018,348.0,156.934,2.217492703939236,14217950.0,1.4774999999999998,-2.4075,77.025,,2379870,5.974254896275847
2018-02,1,2,2017-2018,184.0,119.367,1.5414645588814329,14853290.0,0.9500000000000002,-2.722,77.1,,161583,91.92359344733048
2018-02,2,2,2017-2018,240.0,30.923000000000002,7.761213336351583,31645882.0,1.82,-2.2,75.4,,163889,193.09338637736516
2018-02,3,2,2017-2018,283.0,287.065,0.985839444028356,30842921.0,2.0,-2.21,74.97999999999999,,331407,93.06659485164768
2018-02,4,2,2017-2018,487.0,4.09,119.07090464547677,66399360.0,7.716666666666666,3.382857142857143,78.76666666666667,,1021659,64.99170466858315
2018-02,5,2,2017-2018,1089.0,743.274,1.465139369868985,52543062.0,-1.706,-4.522,81.66,,1005710,52.24474450885444
2018-02,6,2,2017-2018,824.0,744.961,1.1060981715821365,42414155.0,8.122499999999999,2.9475000000000002,72.425,,1464729,28.956998188743448
2018-02,7,2,2017-2018,121.0,992.0,0.1219758064516129,14123375.0,-2.84,-7.2325,72.85,,739762,19.09178222184973
2018-02,8,2,2017-2018,213.0,22.058,9.656360504125487,12139023.0,-0.32999999999999996,-6.33,67.575,,1323601,9.171210206096852
2018-02,9,2,2017-2018,671.0,214.302,3.131095370085207,51183574.0,15.212499999999999,10.4975,75.8,,1033917,49.50452889351853
2018-02,10,2,2017-2018,342.0,114.056,2.9985270393490917,14217950.0,1.94,-1.9350000000000003,76.775,,2379870,5.974254896275847
2018-03,1,3,2017-2018,200.0,166.469,1.2014248899194444,14853290.0,-1.9780000000000002,-5.6739999999999995,76.6,,161583,91.92359344733048
2018-03,2,3,2017-2018,223.0,47.854,4.6600075228821,31645882.0,0.09,-4.96,69.8,,163889,193.09338637736516
2018-03,3,3,2017-2018,282.0,266.499,1.058165321445859,30842921.0,-0.548,-6.338,66.9,,331407,93.06659485164768
2018-03,4,3,2017-2018,367.0,3.8369999999999997,95.64764138649987,66399360.0,1.6783333333333335,-5.28,65.13333333333334,,1021659,64.99170466858315
2018-03,5,3,2017-2018,1068.0,849.239,1.257596506990376,52543062.0,-4.758,-8.696,74.76,,1005710,52.24474450885444
2018-03,6,3,2017-2018,763.0,590.114,1.2929705107826623,42414155.0,4.550000000000001,-2.03,65.05,,1464729,28.956998188743448
2018-03,7,3,2017-2018,153.0,74.041,2.0664226577166707,14123375.0,-3.7075,-8.4775,71.15,,739762,19.09178222184973
2018-03,8,3,2017-2018,250.0,18.896,13.230313293818798,12139023.0,-1.68,-9.6875,60.324999999999996,,1323601,9.171210206096852
2018-03,9,3,2017-2018,753.0,201.37,3.739385211302577,51183574.0,14.95,8.7025,69.4,,1033917,49.50452889351853
2018-03,10,3,2017-2018,375.0,152.83,2.453706732971275,14217950.0,3.6149999999999998,-0.47,75.625,,2379870,5.974254896275847
2018-04,1,4,2017-2018,246.0,210.832,1.166805797981331,14853290.0,1.306,-3.396,72.53999999999999,,161583,91.92359344733048
2018-04,2,4,2017-2018,228.0,51.359,4.439338772172356,31645882.0,4.29,-1.03,69.8,,163889,193.09338637736516
2018-04,3,4,2017-2018,284.0,305.978,0.9281713064337959,30842921.0,4.668,-0.20800000000000002,72.64000000000001,,331407,93.06659485164768
2018-04,4,4,2017-2018,354.0,4.531,78.12844846612228,66399360.0,10.03,3.371428571428571,68.60000000000001,,1021659,64.99170466858315
2018-04,5,4,2017-2018,997.0,839.258,1.1879541213786464,52543062.0,2.5140000000000002,-1.3220000000000003,77.5,,1005710,52.24474450885444
2018-04,6,4,2017-2018,763.0,699.595,1.0906310079403083,42414155.0,9.5175,1.1025,60.6,,1464729,28.956998188743448
2018-04,7,4,2017-2018,165.0,59.023,2.7955203903563017,14123375.0,3.7075,-2.9175,66.325,,739762,19.09178222184973
2018-04,8,4,2017-2018,284.0,23.988,11.83925295981324,12139023.0,-2.1675,-9.9825,57.8,,1323601,9.171210206096852
2018-04,9,4,2017-2018,964.0,328.652,2.9331937733529694,51183574.0,14.05,4.9675,59.725,,1033917,49.50452889351853
2018-04,10,4,2017-2018,465.0,173.881,2.6742427292228594,14217950.0,-0.23250000000000004,-4.654999999999999,73.4,,2379870,5.974254896275847
2018-05,1,5,2017-2018,255.0,244.878,1.0413348687918067,14853290.0,-2.196,-7.328,68.7,,161583,91.92359344733048
2018-05,2,5,2017-2018,203.0,37.495,5.414055207360982,31645882.0,0.26,-5.31,67.0,,163889,193.09338637736516
2018-05,3,5,2017-2018,246.0,362.54,0.6785458156341369,30842921.0,-0.35400000000000015,-6.388,65.62,,331407,93.06659485164768
2018-05,4,5,2017-2018,303.0,4.352,69.62316176470588,66399360.0,6.005,-2.09,62.449999999999996,,1021659,64.99170466858315
2018-05,5,5,2017-2018,1006.0,857.224,1.1735555700726996,52543062.0,-4.438000000000001,-9.86,67.5,,1005710,52.24474450885444
2018-05,6,5,2017-2018,748.0,775.654,0.9643475054599087,42414155.0,9.717500000000001,0.7050000000000003,58.150000000000006,,1464729,28.956998188743448
2018-05,7,5,2017-2018,198.0,93.089,2.1269967450504357,14123375.0,-1.77,-9.787500000000001,56.2,,739762,19.09178222184973
2018-05,8,5,2017-2018,425.0,32.186,13.204498850431865,12139023.0,0.685,-6.4399999999999995,62.875,,1323601,9.171210206096852
2018-05,9,5,2017-2018,964.0,252.776,3.8136531949235684,51183574.0,17.465,6.805,55.325,,1033917,49.50452889351853
2018-05,10,5,2017-2018,383.0,164.579,2.3271498793892293,14217950.0,1.6675,-3.8950000000000005,68.225,,2379870,5.974254896275847
2018-06,1,6,2017-2018,202.0,216.958,0.9310557803814563,14853290.0,-0.8080000000000002,-4.816,75.74,,161583,91.92359344733048
2018-06,2,6,2017-2018,152.0,45.7,3.326039387308534,31645882.0,2.19,-1.95,75.2,,163889,193.09338637736516
2018-06,3,6,2017-2018,243.0,352.582,0.6892013772682667,30842921.0,0.23200000000000004,-3.44,77.42,,331407,93.06659485164768
2018-06,4,6,2017-2018,270.0,4.213,64.08734868264894,66399360.0,9.228333333333333,4.338571428571428,79.75,,1021659,64.99170466858315
2018-06,5,6,2017-2018,844.0,816.048,1.0342528870850733,52543062.0,-6.796000000000001,-10.206,77.3,,1005710,52.24474450885444
2018-06,6,6,2017-2018,731.0,633.736,1.153477157680801,42414155.0,10.46,4.4875,72.075,,1464729,28.956998188743448
2018-06,7,6,2017-2018,168.0,74.089,2.2675430900673517,14123375.0,-8.467500000000001,-13.129999999999999,70.975,,739762,19.09178222184973
2018-06,8,6,2017-2018,390.0,25.051000000000002,15.568240788790865,12139023.0,-3.7450000000000006,-9.0175,70.175,,1323601,9.171210206096852
2018-06,9,6,2017-2018,1055.0,248.037,4.253397678572148,51183574.0,17.045,5.0275,51.925,,1033917,49.50452889351853
2018-06,10,6,2017-2018,359.0,170.412,2.106659155458536,14217950.0,1.2525000000000002,-5.862500000000001,62.150000000000006,,2379870,5.974254896275847
2018-07,1,7,2017-2018,209.0,272.032,0.7682919656510999,14853290.0,1.828,-2.35,75.2,,161583,91.92359344733048
2018-07,2,7,2017-2018,137.0,69.768,1.963650957459007,31645882.0,5.16,0.73,74.3,,163889,193.09338637736516
2018-07,3,7,2017-2018,208.0,326.188,0.6376690742761844,30842921.0,5.058,1.2920000000000003,77.74,,331407,93.06659485164768
2018-07,4,7,2017-2018,251.0,3.7969999999999997,66.10481959441665,66399360.0,13.243333333333334,8.845714285714285,80.45,,1021659,64.99170466858315
2018-07,5,7,2017-2018,735.0,787.629,0.9331804694849987,52543062.0,-0.23000000000000007,-3.54,78.84,,1005710,52.24474450885444
2018-07,6,7,2017-2018,722.0,620.018,1.1644823214809892,42414155.0,12.66,8.4975,78.8,,1464729,28.956998188743448
2018-07,7,7,2017-2018,192.0,78.041,2.4602452556989274,14123375.0,1.2650000000000001,-5.255,64.775,,739762,19.09178222184973
2018-07,8,7,2017-2018,381.0,21.853,17.43467716103052,12139023.0,-2.335,-10.1425,60.875,,1323601,9.171210206096852
2018-07,9,7,2017-2018,919.0,222.395,4.132287146743407,51183574.0,15.197500000000002,3.75,52.650000000000006,,1033917,49.50452889351853
2018-07,10,7,2017-2018,295.0,124.229,2.3746468215956016,14217950.0,1.045,-5.4375,66.325,,2379870,5.974254896275847
2018-08,1,8,2017-2018,157.0,231.689,0.6776325160020545,14853290.0,4.632,2.0439999999999996,84.16,,161583,91.92359344733048
2018-08,2,8,2017-2018,102.0,64.115,1.5908913670747875,31645882.0,7.93,5.53,85.2,,163889,193.09338637736516
2018-08,3,8,2017-2018,191.0,278.406,0.6860484328642342,30842921.0,7.8420000000000005,5.267999999999999,84.82000000000001,,331407,93.06659485164768
2018-08,4,8,2017-2018,195.0,3.338,58.41821449970042,66399360.0,17.904999999999998,14.054285714285713,82.66666666666667,,1021659,64.99170466858315
2018-08,5,8,2017-2018,720.0,684.908,1.0512360784222115,52543062.0,5.38,2.688,83.66,,1005710,52.24474450885444
2018-08,6,8,2017-2018,514.0,533.667,0.9631474308885503,42414155.0,15.045000000000002,11.272499999999999,79.725,,1464729,28.956998188743448
2018-08,7,8,2017-2018,146.0,1051.0,0.13891531874405327,14123375.0,-0.33000000000000007,-3.4025,81.3,,739762,19.09178222184973
2018-08,8,8,2017-2018,286.0,26.707,10.708802935559966,12139023.0,-9.7425,-15.5575,65.825,,1323601,9.171210206096852
2018-08,9,8,2017-2018,734.0,193.566,3.7919882624014547,51183574.0,12.1075,0.17249999999999988,50.125,,1033917,49.50452889351853
2018-08,10,8,2017-2018,284.0,121.054,2.3460604358385515,14217950.0,-4.0875,-9.032499999999999,70.0,,2379870,5.974254896275847
2018-09,1,9,2017-2018,147.0,156.432,0.9397054311138386,14853290.0,4.1979999999999995,-0.2160000000000001,74.67999999999999,,161583,91.92359344733048
2018-09,2,9,2017-2018,68.0,35.409,1.920415713519162,31645882.0,6.51,1.23,70.4,,163889,193.09338637736516
2018-09,3,9,2017-2018,162.0,208.149,0.778288629779629,30842921.0,5.998,0.050000000000000024,68.22,,331407,93.06659485164768
2018-09,4,9,2017-2018,190.0,2.827,67.20905553590379,66399360.0,12.803333333333333,4.4957142857142856,63.833333333333336,,1021659,64.99170466858315
2018-09,5,9,2017-2018,590.0,555.679,1.061764076022308,52543062.0,4.162000000000001,-1.6540000000000004,68.2,,1005710,52.24474450885444
2018-09,6,9,2017-2018,449.0,460.959,0.9740562609689799,42414155.0,14.6675,7.015,64.775,,1464729,28.956998188743448
2018-09,7,9,2017-2018,142.0,1023.0,0.13880742913000976,14123375.0,7.975,0.05999999999999994,61.0,,739762,19.09178222184973
2018-09,8,9,2017-2018,282.0,28.78,9.798471160528145,12139023.0,0.7849999999999999,-10.0975,52.349999999999994,,1323601,9.171210206096852
2018-09,9,9,2017-2018,579.0,217.721,2.6593668043045917,51183574.0,13.870000000000001,5.1775,61.525000000000006,,1033917,49.50452889351853
2018-09,10,9,2017-2018,228.0,130.076,1.7528214274731697,14217950.0,-0.8749999999999999,-5.735,71.05,,2379870,5.974254896275847
2018-10,1,10,2017-2018,116.0,138.198,0.8393753889347169,14853290.0,1.296,-3.4240000000000004,71.82000000000001,,161583,91.92359344733048
2018-10,2,10,2017-2018,79.0,29.214,2.7041829259943864,31645882.0,2.77,-2.93,67.5,,163889,193.09338637736516
2018-10,3,10,2017-2018,117.0,230.684,0.5071873211839573,30842921.0,2.59,-3.9560000000000004,64.42,,331407,93.06659485164768
2018-10,4,10,2017-2018,147.0,986.772,0.1489705828702071,66399360.0,9.111666666666666,0.5142857142857143,60.76666666666667,,1021659,64.99170466858315
2018-10,5,10,2017-2018,388.0,457.429,0.8482190678772007,52543062.0,-0.12800000000000003,-5.748,67.76,,1005710,52.24474450885444
2018-10,6,10,2017-2018,345.0,467.31,0.738267959170572,42414155.0,13.682500000000001,2.2425,52.775000000000006,,1464729,28.956998188743448
2018-10,7,10,2017-2018,117.0,888.0,0.13175675675675674,14123375.0,3.6775,-3.885,61.65,,739762,19.09178222184973
2018-10,8,10,2017-2018,261.0,10.67,24.461105904404874,12139023.0,0.41999999999999993,-10.997499999999999,48.275,,1323601,9.171210206096852
2018-10,9,10,2017-2018,487.0,211.404,2.3036460994115533,51183574.0,15.76,3.7125000000000004,53.725,,1033917,49.50452889351853
2018-10,10,10,2017-2018,160.0,113.93,1.4043711050645131,14217950.0,1.6974999999999998,-4.199999999999999,67.25,,2379870,5.974254896275847
2018-11,1,11,2017-2018,70.0,98.011,0.7142055483568172,14853290.0,-0.20599999999999996,-6.064,66.58,,161583,91.92359344733048
2018-11,2,11,2017-2018,52.0,28.076999999999998,1.852049720411725,31645882.0,2.74,-4.46,60.9,,163889,193.09338637736516
2018-11,3,11,2017-2018,84.0,153.658,0.5466685756680421,30842921.0,3.216,-4.264,60.739999999999995,,331407,93.06659485164768
2018-11,4,11,2017-2018,127.0,932.642,0.13617229333441985,66399360.0,10.459999999999999,1.2114285714285715,59.199999999999996,,1021659,64.99170466858315
2018-11,5,11,2017-2018,441.0,541.058,0.815069733743887,52543062.0,0.8,-5.7700000000000005,63.7,,1005710,52.24474450885444
2018-11,6,11,2017-2018,215.0,360.753,0.5959756398422189,42414155.0,13.9625,5.8175,61.525,,1464729,28.956998188743448
2018-11,7,11,2017-2018,102.0,739.0,0.13802435723951287,14123375.0,5.875,-2.7475,59.55,,739762,19.09178222184973
2018-11,8,11,2017-2018,241.0,19.587,12.30407923622811,12139023.0,3.3075,-5.5875,59.0,,1323601,9.171210206096852
2018-11,9,11,2017-2018,400.0,188.125,2.12624584717608,51183574.0,15.9475,9.667499999999999,69.975,,1033917,49.50452889351853
2018-11,10,11,2017-2018,150.0,111.724,1.3425942501163581,14217950.0,6.0,0.4375,70.225,,2379870,5.974254896275847
2018-12,1,12,2017-2018,52.0,987.0,0.05268490374873354,14853290.0,0.44000000000000006,-6.5200000000000005,61.92,,161583,91.92359344733048
2018-12,2,12,2017-2018,38.0,34.06,1.115678214914856,31645882.0,3.37,-3.49,62.2,,163889,193.09338637736516
2018-12,3,12,2017-2018,57.0,137.306,0.41513116688272905,30842921.0,4.0840000000000005,-1.452,69.94,,331407,93.06659485164768
2018-12,4,12,2017-2018,117.0,891.672,0.1312141684386187,66399360.0,11.103333333333333,3.1942857142857144,65.26666666666667,,1021659,64.99170466858315
2018-12,5,12,2017-2018,350.0,511.061,0.6848497537475957,52543062.0,1.6199999999999999,-5.572,60.94,,1005710,52.24474450885444
2018-12,6,12,2017-2018,216.0,346.477,0.6234180046583179,42414155.0,16.07,6.3425,57.349999999999994,,1464729,28.956998188743448
2018-12,7,12,2017-2018,77.0,678.0,0.11356932153392331,14123375.0,6.5675,1.35,71.775,,739762,19.09178222184973
2018-12,8,12,2017-2018,170.0,12.315,13.804303694681284,12139023.0,4.895,-3.7075,58.525000000000006,,1323601,9.171210206096852
2018-12,9,12,2017-2018,350.0,201.303,1.738672548347516,51183574.0,16.4575,7.6475,62.525,,1033917,49.50452889351853
2018-12,10,12,2017-2018,116.0,110.555,1.0492515037764008,14217950.0,4.4575000000000005,-1.6475,67.375,,2379870,5.974254896275847
2018-13,1,13,2017-2018,48.0,927.0,0.05177993527508091,14853290.0,4.418,-0.44000000000000006,73.06,,161583,91.92359344733048
2018-13,2,13,2017-2018,36.0,21.054,1.7098888572242805,31645882.0,6.7,1.5,70.8,,163889,193.09338637736516
2018-13,3,13,2017-2018,76.0,179.433,0.4235564249608489,30842921.0,7.76,2.482,71.52000000000001,,331407,93.06659485164768
2018-13,4,13,2017-2018,107.0,841.554,0.12714573277531804,66399360.0,14.51,8.241428571428571,69.86666666666666,,1021659,64.99170466858315
2018-13,5,13,2017-2018,337.0,539.915,0.6241723234212793,52543062.0,5.55,0.9119999999999999,73.92,,1005710,52.24474450885444
2018-13,6,13,2017-2018,171.0,290.986,0.5876571381441031,42414155.0,17.372500000000002,10.072499999999998,67.85,,1464729,28.956998188743448
2018-13,7,13,2017-2018,66.0,630.0,0.10476190476190476,14123375.0,5.9875,0.5925,70.575,,739762,19.09178222184973
2018-13,8,13,2017-2018,137.0,11.302,12.121748363121572,12139023.0,1.8599999999999999,-4.705,65.6,,1323601,9.171210206096852
2018-13,9,13,2017-2018,232.0,169.837,1.3660156502999936,51183574.0,18.95,6.422499999999999,52.65,,1033917,49.50452889351853
2018-13,10,13,2017-2018,88.0,225.45,0.39033045021068974,14217950.0,5.24,-2.2824999999999998,61.925,,2379870,5.974254896275847
2018-14,1,14,2017-2018,47.0,937.0,0.05016008537886873,14853290.0,2.9259999999999997,-3.526,65.02000000000001,,161583,91.92359344733048
2018-14,2,14,2017-2018,26.0,22.246,1.1687494381012318,31645882.0,5.92,-0.9,64.2,,163889,193.09338637736516
2018-14,3,14,2017-2018,52.0,158.264,0.3285649294849113,30842921.0,6.037999999999999,-0.632,65.32000000000001,,331407,93.06659485164768
2018-14,4,14,2017-2018,86.0,775.558,0.11088790264557906,66399360.0,13.703333333333333,5.397142857142858,64.96666666666667,,1021659,64.99170466858315
2018-14,5,14,2017-2018,261.0,367.538,0.7101306531569525,52543062.0,1.142,-4.6339999999999995,67.28,,1005710,52.24474450885444
2018-14,6,14,2017-2018,114.0,254.823,0.4473693504903403,42414155.0,16.33,6.98,62.35,,1464729,28.956998188743448
2018-14,7,14,2017-2018,46.0,545.0,0.08440366972477065,14123375.0,1.4174999999999998,-5.58,62.7,,739762,19.09178222184973
2018-14,8,14,2017-2018,125.0,16.173000000000002,7.728930934273171,12139023.0,1.615,-5.9350000000000005,64.2,,1323601,9.171210206096852
2018-14,9,14,2017-2018,188.0,130.521,1.4403812413328125,51183574.0,19.89,9.3,61.325,,1033917,49.50452889351853
2018-14,10,14,2017-2018,80.0,101.424,0.7887679444707366,14217950.0,7.282500000000001,-1.6925,56.324999999999996,,2379870,5.974254896275847
2018-15,1,15,2017-2018,42.0,903.0,0.046511627906976744,14853290.0,4.578,-0.6240000000000001,70.66,,161583,91.92359344733048
2018-15,2,15,2017-2018,23.0,13.181000000000001,1.7449358925726424,31645882.0,8.74,1.87,63.2,,163889,193.09338637736516
2018-15,3,15,2017-2018,34.0,1156.0,0.029411764705882353,30842921.0,10.028,3.132,65.6,,331407,93.06659485164768
2018-15,4,15,2017-2018,76.0,733.422,0.10362383457272893,66399360.0,15.741666666666667,8.078571428571427,66.11666666666666,,1021659,64.99170466858315
2018-15,5,15,2017-2018,218.0,449.326,0.48517112297084963,52543062.0,7.208,1.718,71.24,,1005710,52.24474450885444
2018-15,6,15,2017-2018,107.0,250.79,0.42665178037401813,42414155.0,16.189999999999998,5.1675,56.375,,1464729,28.956998188743448
2018-15,7,15,2017-2018,43.0,528.0,0.08143939393939394,14123375.0,9.7325,2.7675,66.6,,739762,19.09178222184973
2018-15,8,15,2017-2018,96.0,6.164,15.574302401038288,12139023.0,5.7225,-3.3874999999999997,59.15,,1323601,9.171210206096852
2018-15,9,15,2017-2018,103.0,135.045,0.7627087267207228,51183574.0,19.9025,5.1625,49.35,,1033917,49.50452889351853
2018-15,10,15,2017-2018,64.0,65.224,0.9812339016313013,14217950.0,8.435,-0.5049999999999999,60.025,,2379870,5.974254896275847
2018-16,1,16,2017-2018,34.0,836.0,0.04066985645933014,14853290.0,4.986,-0.15799999999999992,71.66,,161583,91.92359344733048
2018-16,2,16,2017-2018,23.0,19.127,1.2024886286401424,31645882.0,7.84,0.95,63.8,,163889,193.09338637736516
2018-16,3,16,2017-2018,30.0,1110.0,0.02702702702702703,30842921.0,8.202,0.784,62.120000000000005,,331407,93.06659485164768
2018-16,4,16,2017-2018,77.0,736.426,0.1045590459869695,66399360.0,14.643333333333333,3.9400000000000004,54.75,,1021659,64.99170466858315
2018-16,5,16,2017-2018,176.0,351.865,0.5001918349366945,52543062.0,4.996,-2.458,62.0,,1005710,52.24474450885444
2018-16,6,16,2017-2018,63.0,211.685,0.2976120178567211,42414155.0,16.7075,5.1875,54.675,,1464729,28.956998188743448
2018-16,7,16,2017-2018,32.0,456.0,0.07017543859649122,14123375.0,8.2525,-1.105,55.8,,739762,19.09178222184973
2018-16,8,16,2017-2018,49.0,875.0,0.056,12139023.0,6.7375,-3.71,53.55,,1323601,9.171210206096852
2018-16,9,16,2017-2018,78.0,127.482,0.6118510848590389,51183574.0,18.5,6.165,53.4,,1033917,49.50452889351853
2018-16,10,16,2017-2018,34.0,1027.0,0.033106134371957155,14217950.0,8.0525,-3.0925,54.025000000000006,,2379870,5.974254896275847
2018-17,1,17,2017-2018,24.0,757.0,0.031704095112285335,14853290.0,9.022,5.144,79.88,,161583,91.92359344733048
2018-17,2,17,2017-2018,9.0,995.0,0.009045226130653266,31645882.0,11.68,7.49,77.1,,163889,193.09338637736516
2018-17,3,17,2017-2018,19.0,1004.0,0.018924302788844622,30842921.0,13.063999999999998,6.766,68.86,,331407,93.06659485164768
2018-17,4,17,2017-2018,67.0,679.375,0.09862005519779209,66399360.0,16.881666666666664,9.971428571428572,71.05,,1021659,64.99170466858315
2018-17,5,17,2017-2018,153.0,404.478,0.3782653197454497,52543062.0,10.43,2.518,61.4,,1005710,52.24474450885444
2018-17,6,17,2017-2018,63.0,212.57,0.29637295949569553,42414155.0,18.427500000000002,8.575,59.275,,1464729,28.956998188743448
2018-17,7,17,2017-2018,27.0,457.0,0.05908096280087528,14123375.0,13.92,2.935,51.625,,739762,19.09178222184973
2018-17,8,17,2017-2018,37.0,822.0,0.045012165450121655,12139023.0,9.35,-1.385,52.95,,1323601,9.171210206096852
2018-17,9,17,2017-2018,56.0,116.629,0.480155021478363,51183574.0,20.8075,7.502499999999999,53.25,,1033917,49.50452889351853
2018-17,10,17,2017-2018,21.0,943.0,0.022269353128313893,14217950.0,12.0225,-0.8274999999999999,51.725,,2379870,5.974254896275847
2018-43,1,43,2018-2019,15.0,769.0,0.01950585175552666,14845063.0,7.208,2.0,70.84,,161583,91.87267843770694
2018-43,2,43,2018-2019,31.0,1004.0,0.030876494023904383,31529445.0,9.67,4.13,69.5,,163889,192.38292380818726
2018-43,3,43,2018-2019,37.0,1081.0,0.034227567067530065,30854848.0,10.248000000000001,4.216,68.4,,331407,93.10258383196492
2018-43,4,43,2018-2019,351.0,963.64,0.36424390851355276,66908139.0,13.098333333333334,7.324285714285714,73.45,,1021659,65.48969763884035
2018-43,5,43,2018-2019,151.0,201.369,0.7498671592946282,52542063.0,7.558,2.3920000000000003,71.68,,1005710,52.243751180757876
2018-43,6,43,2018-2019,312.0,212.259,1.4699023362966943,42716279.0,16.1275,11.355,75.25,,1464729,29.16326433080795
2018-43,7,43,2018-2019,12.0,628.0,0.01910828025477707,14140220.0,11.155,4.609999999999999,67.05,,739762,19.1145530589568
2018-43,8,43,2018-2019,12.0,958.0,0.012526096033402923,12258952.0,10.0275,0.96,57.725,,1323601,9.261818327426468
2018-43,9,43,2018-2019,30.0,140.477,0.21355809136015147,51286968.0,20.67,12.5775,64.125,,1033917,49.60453111806847
2018-43,10,43,2018-2019,11.0,100.182,0.10980016370206225,14351240.0,10.82,3.6275,65.75,,2379870,6.030262157176653
2018-44,1,44,2018-2019,18.0,791.0,0.022756005056890013,14845063.0,10.0,6.276,78.86,,161583,91.87267843770694
2018-44,2,44,2018-2019,38.0,1014.0,0.03747534516765286,31529445.0,13.11,8.17,73.0,,163889,192.38292380818726
2018-44,3,44,2018-2019,60.0,1124.0,0.05338078291814947,30854848.0,12.552000000000001,7.136,71.22,,331407,93.10258383196492
2018-44,4,44,2018-2019,426.0,2.839,150.05283550545968,66908139.0,14.950000000000001,9.620000000000001,74.61666666666666,,1021659,65.48969763884035
2018-44,5,44,2018-2019,260.0,704.435,0.3690901218707191,52542063.0,8.592,4.508,76.76,,1005710,52.243751180757876
2018-44,6,44,2018-2019,399.0,238.488,1.6730401529636711,42716279.0,16.5375,10.809999999999999,71.0,,1464729,29.16326433080795
2018-44,7,44,2018-2019,9.0,647.0,0.013910355486862442,14140220.0,10.1175,4.1525,68.85,,739762,19.1145530589568
2018-44,8,44,2018-2019,6.0,955.0,0.0062827225130890054,12258952.0,5.3325,-2.7075,60.89999999999999,,1323601,9.261818327426468
2018-44,9,44,2018-2019,31.0,135.554,0.22869114891482362,51286968.0,20.9875,7.23,47.150000000000006,,1033917,49.60453111806847
2018-44,10,44,2018-2019,16.0,111.2,0.14388489208633093,14351240.0,7.18,0.7775000000000001,68.25,,2379870,6.030262157176653
2018-45,1,45,2018-2019,31.0,795.0,0.0389937106918239,14845063.0,8.162,3.272,72.53999999999999,,161583,91.87267843770694
2018-45,2,45,2018-2019,54.0,24.032,2.247003994673768,31529445.0,10.39,5.09,71.1,,163889,192.38292380818726
2018-45,3,45,2018-2019,93.0,1180.0,0.0788135593220339,30854848.0,8.446000000000002,3.7019999999999995,73.86,,331407,93.10258383196492
2018-45,4,45,2018-2019,448.0,2.851,157.13784636969484,66908139.0,13.578333333333333,8.425714285714287,78.35000000000001,,1021659,65.48969763884035
2018-45,5,45,2018-2019,283.0,191.594,1.47708174577492,52542063.0,3.3920000000000003,-1.0619999999999998,73.56,,1005710,52.243751180757876
2018-45,6,45,2018-2019,491.0,260.818,1.8825387818325423,42716279.0,14.2275,8.9975,73.525,,1464729,29.16326433080795
2018-45,7,45,2018-2019,16.0,641.0,0.0249609984399376,14140220.0,1.6424999999999998,-2.71,73.95,,739762,19.1145530589568
2018-45,8,45,2018-2019,15.0,968.0,0.015495867768595042,12258952.0,-0.9750000000000001,-7.4750000000000005,65.325,,1323601,9.261818327426468
2018-45,9,45,2018-2019,40.0,164.643,0.2429498976573556,51286968.0,18.384999999999998,2.4450000000000003,43.425,,1033917,49.60453111806847
2018-45,10,45,2018-2019,25.0,120.27,0.20786563565311383,14351240.0,2.755,-4.8825,62.675,,2379870,6.030262157176653
2018-46,1,46,2018-2019,45.0,759.0,0.05928853754940711,14845063.0,3.178,-2.0140000000000002,69.84,,161583,91.87267843770694
2018-46,2,46,2018-2019,87.0,34.05,2.5550660792951545,31529445.0,5.79,0.59,70.5,,163889,192.38292380818726
2018-46,3,46,2018-2019,114.0,248.03,0.45962181994113616,30854848.0,4.8,-0.003999999999999737,72.34,,331407,93.10258383196492
2018-46,4,46,2018-2019,474.0,3.1420000000000003,150.8593252705283,66908139.0,7.886666666666667,4.1,82.36666666666666,,1021659,65.48969763884035
2018-46,5,46,2018-2019,406.0,234.749,1.7295068349598934,52542063.0,-0.020000000000000018,-3.9099999999999993,75.88,,1005710,52.243751180757876
